gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
Solyc10g086335.1	Solyc10g086335.1.1	Solyc10g086335.1.1	101268334	EntrezGene	DEPENDENT	-	-	-
Solyc10g086330.2	Solyc10g086330.2.1	Solyc10g086330.2.1	101247574	EntrezGene	DEPENDENT	-	-	-
Solyc10g086350.2	Solyc10g086350.2.1	Solyc10g086350.2.1	101264577	EntrezGene	DEPENDENT	-	-	-
Solyc10g086360.2	Solyc10g086360.2.1	Solyc10g086360.2.1	101244434	EntrezGene	DEPENDENT	-	-	-
Solyc10g086390.2	Solyc10g086390.2.1	Solyc10g086390.2.1	101263363	EntrezGene	DEPENDENT	-	-	-
Solyc10g086400.2	Solyc10g086400.2.1	Solyc10g086400.2.1	101262878	EntrezGene	DEPENDENT	-	-	-
Solyc10g086410.3	Solyc10g086410.3.1	Solyc10g086410.3.1	101247772	EntrezGene	DEPENDENT	-	-	-
Solyc10g086420.1	Solyc10g086420.1.1	Solyc10g086420.1.1.1	101258910	EntrezGene	DEPENDENT	-	-	-
Solyc10g086440.2	Solyc10g086440.2.1	Solyc10g086440.2.1	101262880	EntrezGene	DEPENDENT	-	-	-
Solyc10g086450.1	Solyc10g086450.1.1	Solyc10g086450.1.1.1	101255647	EntrezGene	DEPENDENT	-	-	-
Solyc10g086460.2	Solyc10g086460.2.1	Solyc10g086460.2.1	101255046	EntrezGene	DEPENDENT	-	-	-
Solyc10g086470.2	Solyc10g086470.2.1	Solyc10g086470.2.1	101248732	EntrezGene	DEPENDENT	-	-	-
Solyc10g086490.2	Solyc10g086490.2.1	Solyc10g086490.2.1	101263176	EntrezGene	DEPENDENT	-	-	-
Solyc10g086500.1	Solyc10g086500.1.1	Solyc10g086500.1.1.1	543801	EntrezGene	DEPENDENT	-	-	-
Solyc10g086510.2	Solyc10g086510.2.1	Solyc10g086510.2.1	101255048	EntrezGene	DEPENDENT	-	-	-
Solyc10g086530.1	Solyc10g086530.1.1	Solyc10g086530.1.1.1	101247176	EntrezGene	DEPENDENT	-	-	-
Solyc10g086570.3	Solyc10g086570.3.1	Solyc10g086570.3.1	778362	EntrezGene	DEPENDENT	-	-	-
Solyc10g086620.2	Solyc10g086620.2.1	Solyc10g086620.2.1	101265978	EntrezGene	DEPENDENT	-	-	-
Solyc10g086660.2	Solyc10g086660.2.1	Solyc10g086660.2.1	101250066	EntrezGene	DEPENDENT	-	-	-
Solyc10g086670.2	Solyc10g086670.2.1	Solyc10g086670.2.1	101264079	EntrezGene	DEPENDENT	-	-	-
Solyc10g086680.1	Solyc10g086680.1.1	Solyc10g086680.1.1.1	104644406	EntrezGene	DEPENDENT	-	-	-
Solyc10g086730.2	Solyc10g086730.2.1	Solyc10g086730.2.1	101264273	EntrezGene	DEPENDENT	-	-	-
Solyc10g086760.2	Solyc10g086760.2.1	Solyc10g086760.2.1	101252240	EntrezGene	DEPENDENT	-	-	-
Solyc11g005090.2	Solyc11g005090.2.1	Solyc11g005090.2.1	543744	EntrezGene	DEPENDENT	-	-	-
Solyc11g005080.1	Solyc11g005080.1.1	Solyc11g005080.1.1.1	101257324	EntrezGene	DEPENDENT	-	-	-
Solyc11g005130.2	Solyc11g005130.2.1	Solyc11g005130.2.1	101258212	EntrezGene	DEPENDENT	-	-	-
Solyc11g005140.1	Solyc11g005140.1.1	Solyc11g005140.1.1.1	101258511	EntrezGene	DEPENDENT	-	-	-
Solyc11g005170.2	Solyc11g005170.2.1	Solyc11g005170.2.1	101259103	EntrezGene	DEPENDENT	-	-	-
Solyc11g005200.2	Solyc11g005200.2.1	Solyc11g005200.2.1	101259696	EntrezGene	DEPENDENT	-	-	-
Solyc11g005220.2	Solyc11g005220.2.1	Solyc11g005220.2.1	101260000	EntrezGene	DEPENDENT	-	-	-
Solyc11g005230.1	Solyc11g005230.1.1	Solyc11g005230.1.1	104644443	EntrezGene	DEPENDENT	-	-	-
Solyc11g005320.1	Solyc11g005320.1.1	Solyc11g005320.1.1.1	101261867	EntrezGene	DEPENDENT	-	-	-
Solyc11g005350.2	Solyc11g005350.2.1	Solyc11g005350.2.1	101261286	EntrezGene	DEPENDENT	-	-	-
Solyc11g005360.2	Solyc11g005360.2.1	Solyc11g005360.2.1	101263959	EntrezGene	DEPENDENT	-	-	-
Solyc11g005370.2	Solyc11g005370.2.1	Solyc11g005370.2.1	101264277	EntrezGene	DEPENDENT	-	-	-
Solyc11g005380.2	Solyc11g005380.2.1	Solyc11g005380.2.1	101262765	EntrezGene	DEPENDENT	-	-	-
Solyc11g005400.2	Solyc11g005400.2.1	Solyc11g005400.2.1	101263069	EntrezGene	DEPENDENT	-	-	-
Solyc11g005410.2	Solyc11g005410.2.1	Solyc11g005410.2.1	104644444	EntrezGene	DEPENDENT	-	-	-
Solyc11g005430.2	Solyc11g005430.2.1	Solyc11g005430.2.1	104644530	EntrezGene	DEPENDENT	-	-	-
Solyc11g005440.2	Solyc11g005440.2.1	Solyc11g005440.2.1	101261569	EntrezGene	DEPENDENT	-	-	-
Solyc11g005480.2	Solyc11g005480.2.1	Solyc11g005480.2.1	101265388	EntrezGene	DEPENDENT	-	-	-
Solyc11g005470.1	Solyc11g005470.1.1	Solyc11g005470.1.1.1	104644531	EntrezGene	DEPENDENT	-	-	-
Solyc11g005490.1	Solyc11g005490.1.1	Solyc11g005490.1.1.1	104644532	EntrezGene	DEPENDENT	-	-	-
Solyc11g005550.2	Solyc11g005550.2.1	Solyc11g005550.2.1	101265694	EntrezGene	DEPENDENT	-	-	-
Solyc11g005570.2	Solyc11g005570.2.1	Solyc11g005570.2.1	101266286	EntrezGene	DEPENDENT	-	-	-
Solyc11g005580.1	Solyc11g005580.1.1	Solyc11g005580.1.1	101266581	EntrezGene	DEPENDENT	-	-	-
Solyc11g005590.1	Solyc11g005590.1.1	Solyc11g005590.1.1	543829	EntrezGene	DEPENDENT	-	-	-
Solyc11g005600.2	Solyc11g005600.2.1	Solyc11g005600.2.1	101266888	EntrezGene	DEPENDENT	-	-	-
Solyc11g005610.1	Solyc11g005610.1.1	Solyc11g005610.1.1.1	101262476	EntrezGene	DEPENDENT	-	-	-
Solyc11g005620.1	Solyc11g005620.1.1	Solyc11g005620.1.1.1	101267182	EntrezGene	DEPENDENT	-	-	-
Solyc11g005630.1	Solyc11g005630.1.1	Solyc11g005630.1.1.1	101267468	EntrezGene	DEPENDENT	-	-	-
Solyc11g005660.2	Solyc11g005660.2.1	Solyc11g005660.2.1	101268335	EntrezGene	DEPENDENT	-	-	-
Solyc11g005670.2	Solyc11g005670.2.1	Solyc11g005670.2.1.1	101267758	EntrezGene	DEPENDENT	-	-	-
Solyc11g005680.2	Solyc11g005680.2.1	Solyc11g005680.2.1	101268633	EntrezGene	DEPENDENT	-	-	-
Solyc11g005700.1	Solyc11g005700.1.1	Solyc11g005700.1.1.1	101243947	EntrezGene	DEPENDENT	-	-	-
Solyc11g005720.1	Solyc11g005720.1.1	Solyc11g005720.1.1.1	101244245	EntrezGene	DEPENDENT	-	-	-
Solyc11g005770.2	Solyc11g005770.2.1	Solyc11g005770.2.1	101245713	EntrezGene	DEPENDENT	-	-	-
Solyc11g005790.2	Solyc11g005790.2.1	Solyc11g005790.2.1	101246006	EntrezGene	DEPENDENT	-	-	-
Solyc11g005800.2	Solyc11g005800.2.1	Solyc11g005800.2.1	101246300	EntrezGene	DEPENDENT	-	-	-
Solyc11g005810.2	Solyc11g005810.2.1	Solyc11g005810.2.1	101246584	EntrezGene	DEPENDENT	-	-	-
Solyc11g005820.1	Solyc11g005820.1.1	Solyc11g005820.1.1.1	101246884	EntrezGene	DEPENDENT	-	-	-
Solyc11g005830.2	Solyc11g005830.2.1	Solyc11g005830.2.1	101263966	EntrezGene	DEPENDENT	-	-	-
Solyc11g005840.2	Solyc11g005840.2.1	Solyc11g005840.2.1	101247180	EntrezGene	DEPENDENT	-	-	-
Solyc11g005860.2	Solyc11g005860.2.1	Solyc11g005860.2.1	101264284	EntrezGene	DEPENDENT	-	-	-
Solyc11g005870.2	Solyc11g005870.2.1	Solyc11g005870.2.1	101247485	EntrezGene	DEPENDENT	-	-	-
Solyc11g005880.2	Solyc11g005880.2.1	Solyc11g005880.2.1	101247776	EntrezGene	DEPENDENT	-	-	-
Solyc11g005900.2	Solyc11g005900.2.1	Solyc11g005900.2.1.1	101248066	EntrezGene	DEPENDENT	-	-	-
Solyc11g005910.2	Solyc11g005910.2.1	Solyc11g005910.2.1	101248349	EntrezGene	DEPENDENT	-	-	-
Solyc11g005950.2	Solyc11g005950.2.1	Solyc11g005950.2.1	101249512	EntrezGene	DEPENDENT	-	-	-
Solyc11g005960.1	Solyc11g005960.1.1	Solyc11g005960.1.1.1	101264885	EntrezGene	DEPENDENT	-	-	-
Solyc11g005970.1	Solyc11g005970.1.1	Solyc11g005970.1.1.1	101265195	EntrezGene	DEPENDENT	-	-	-
Solyc11g005990.2	Solyc11g005990.2.1	Solyc11g005990.2.1	104644447	EntrezGene	DEPENDENT	-	-	-
Solyc11g006000.2	Solyc11g006000.2.1	Solyc11g006000.2.1	543918	EntrezGene	DEPENDENT	-	-	-
Solyc11g006020.2	Solyc11g006020.2.1	Solyc11g006020.2.1	101250560	EntrezGene	DEPENDENT	-	-	-
Solyc11g006030.1	Solyc11g006030.1.1	Solyc11g006030.1.1.1	101265502	EntrezGene	DEPENDENT	-	-	-
Solyc11g006040.2	Solyc11g006040.2.1	Solyc11g006040.2.1	101250851	EntrezGene	DEPENDENT	-	-	-
Solyc11g006050.1	Solyc11g006050.1.1	Solyc11g006050.1.1.1	101265792	EntrezGene	DEPENDENT	-	-	-
Solyc11g006060.1	Solyc11g006060.1.1	Solyc11g006060.1.1.1	101251433	EntrezGene	DEPENDENT	-	-	-
Solyc11g006080.2	Solyc11g006080.2.1	Solyc11g006080.2.1	101251140	EntrezGene	DEPENDENT	-	-	-
Solyc11g006100.1	Solyc11g006100.1.1	Solyc11g006100.1.1	101252345	EntrezGene	DEPENDENT	-	-	-
Solyc11g006130.2	Solyc11g006130.2.1	Solyc11g006130.2.1	101252645	EntrezGene	DEPENDENT	-	-	-
Solyc11g006180.2	Solyc11g006180.2.1	Solyc11g006180.2.1	543589	EntrezGene	DEPENDENT	-	-	-
Solyc11g006200.2	Solyc11g006200.2.1	Solyc11g006200.2.1	101266687	EntrezGene	DEPENDENT	-	-	-
Solyc11g006220.2	Solyc11g006220.2.1	Solyc11g006220.2.1	101253246	EntrezGene	DEPENDENT	-	-	-
Solyc11g006230.2	Solyc11g006230.2.1	Solyc11g006230.2.1	101253549	EntrezGene	DEPENDENT	-	-	-
Solyc11g006250.2	Solyc11g006250.2.1	Solyc11g006250.2.1	101254153	EntrezGene	DEPENDENT	-	-	-
Solyc11g006270.2	Solyc11g006270.2.1	Solyc11g006270.2.1	101254751	EntrezGene	DEPENDENT	-	-	-
Solyc11g006290.2	Solyc11g006290.2.1	Solyc11g006290.2.1	101255051	EntrezGene	DEPENDENT	-	-	-
Solyc11g006300.2	Solyc11g006300.2.1	Solyc11g006300.2.1	101255353	EntrezGene	DEPENDENT	-	-	-
Solyc11g006310.2	Solyc11g006310.2.1	Solyc11g006310.2.1	101266990	EntrezGene	DEPENDENT	-	-	-
Solyc11g006320.2	Solyc11g006320.2.1	Solyc11g006320.2.1	101255649	EntrezGene	DEPENDENT	-	-	-
Solyc11g006340.2	Solyc11g006340.2.1	Solyc11g006340.2.1	101255944	EntrezGene	DEPENDENT	-	-	-
Solyc11g006350.1	Solyc11g006350.1.1	Solyc11g006350.1.1.1	544088	EntrezGene	DEPENDENT	-	-	-
Solyc11g006370.2	Solyc11g006370.2.1	Solyc11g006370.2.1	101256827	EntrezGene	DEPENDENT	-	-	-
Solyc11g006380.2	Solyc11g006380.2.1	Solyc11g006380.2.1	101257127	EntrezGene	DEPENDENT	-	-	-
Solyc11g006390.2	Solyc11g006390.2.1	Solyc11g006390.2.1	101267283	EntrezGene	DEPENDENT	-	-	-
Solyc11g006400.2	Solyc11g006400.2.1	Solyc11g006400.2.1	101257423	EntrezGene	DEPENDENT	-	-	-
Solyc11g006410.2	Solyc11g006410.2.1	Solyc11g006410.2.1	101257721	EntrezGene	DEPENDENT	-	-	-
Solyc11g006420.2	Solyc11g006420.2.1	Solyc11g006420.2.1	101258022	EntrezGene	DEPENDENT	-	-	-
Solyc11g006430.1	Solyc11g006430.1.1	Solyc11g006430.1.1.1	101258323	EntrezGene	DEPENDENT	-	-	-
Solyc11g006490.2	Solyc11g006490.2.1	Solyc11g006490.2.1	101259392	EntrezGene	DEPENDENT	-	-	-
Solyc11g006590.2	Solyc11g006590.2.1	Solyc11g006590.2.1	101261184	EntrezGene	DEPENDENT	-	-	-
Solyc11g006690.1	Solyc11g006690.1.1	Solyc11g006690.1.1.1	101262068	EntrezGene	DEPENDENT	-	-	-
Solyc11g006700.1	Solyc11g006700.1.1	Solyc11g006700.1.1.1	101245222	EntrezGene	DEPENDENT	-	-	-
Solyc11g006710.2	Solyc11g006710.2.1	Solyc11g006710.2.1	101245518	EntrezGene	DEPENDENT	-	-	-
Solyc11g006720.2	Solyc11g006720.2.1	Solyc11g006720.2.1	101262372	EntrezGene	DEPENDENT	-	-	-
Solyc11g006730.1	Solyc11g006730.1.1	Solyc11g006730.1.1.1	101262677	EntrezGene	DEPENDENT	-	-	-
Solyc11g006750.1	Solyc11g006750.1.1	Solyc11g006750.1.1	104644452	EntrezGene	DEPENDENT	-	-	-
Solyc11g006770.2	Solyc11g006770.2.1	Solyc11g006770.2.1	101264080	EntrezGene	DEPENDENT	-	-	-
Solyc11g006780.2	Solyc11g006780.2.1	Solyc11g006780.2.1	101264388	EntrezGene	DEPENDENT	-	-	-
Solyc11g006820.2	Solyc11g006820.2.1	Solyc11g006820.2.1	101264989	EntrezGene	DEPENDENT	-	-	-
Solyc11g006830.2	Solyc11g006830.2.1	Solyc11g006830.2.1	101245816	EntrezGene	DEPENDENT	-	-	-
Solyc11g006860.2	Solyc11g006860.2.1	Solyc11g006860.2.1	101265389	EntrezGene	DEPENDENT	-	-	-
Solyc11g006870.1	Solyc11g006870.1.1	Solyc11g006870.1.1.1	104644277	EntrezGene	DEPENDENT	-	-	-
Solyc11g006880.2	Solyc11g006880.2.1	Solyc11g006880.2.1	101265695	EntrezGene	DEPENDENT	-	-	-
Solyc11g006900.1	Solyc11g006900.1.1	Solyc11g006900.1.1.1	101266780	EntrezGene	DEPENDENT	-	-	-
Solyc11g006920.2	Solyc11g006920.2.1	Solyc11g006920.2.1	101267077	EntrezGene	DEPENDENT	-	-	-
Solyc11g006960.2	Solyc11g006960.2.1	Solyc11g006960.2.1	101267370	EntrezGene	DEPENDENT	-	-	-
Solyc11g006970.2	Solyc11g006970.2.1	Solyc11g006970.2.1	101267668	EntrezGene	DEPENDENT	-	-	-
Solyc11g006980.1	Solyc11g006980.1.1	Solyc11g006980.1.1.1	101267954	EntrezGene	DEPENDENT	-	-	-
Solyc11g006990.2	Solyc11g006990.2.1	Solyc11g006990.2.1	101268242	EntrezGene	DEPENDENT	-	-	-
Solyc11g007000.2	Solyc11g007000.2.1	Solyc11g007000.2.1	101268533	EntrezGene	DEPENDENT	-	-	-
Solyc11g007010.2	Solyc11g007010.2.1	Solyc11g007010.2.1	101268822	EntrezGene	DEPENDENT	-	-	-
Solyc11g007020.2	Solyc11g007020.2.1	Solyc11g007020.2.1	100134900	EntrezGene	DEPENDENT	-	-	-
Solyc11g007040.2	Solyc11g007040.2.1	Solyc11g007040.2.1	101243844	EntrezGene	DEPENDENT	-	-	-
Solyc11g007060.2	Solyc11g007060.2.1	Solyc11g007060.2.1	101244437	EntrezGene	DEPENDENT	-	-	-
Solyc11g007070.2	Solyc11g007070.2.1	Solyc11g007070.2.1	101244729	EntrezGene	DEPENDENT	-	-	-
Solyc11g007080.1	Solyc11g007080.1.1	Solyc11g007080.1.1	101245014	EntrezGene	DEPENDENT	-	-	-
Solyc11g007100.1	Solyc11g007100.1.1	Solyc11g007100.1.1.1	109118978	EntrezGene	DEPENDENT	-	-	-
Solyc11g007110.2	Solyc11g007110.2.1	Solyc11g007110.2.1	101245604	EntrezGene	DEPENDENT	-	-	-
Solyc11g007120.2	Solyc11g007120.2.1	Solyc11g007120.2.1	101245903	EntrezGene	DEPENDENT	-	-	-
Solyc11g007130.2	Solyc11g007130.2.1	Solyc11g007130.2.1	101246199	EntrezGene	DEPENDENT	-	-	-
Solyc11g007200.2	Solyc11g007200.2.1	Solyc11g007200.2.1	101247578	EntrezGene	DEPENDENT	-	-	-
Solyc11g007320.2	Solyc11g007320.2.1	Solyc11g007320.2.1	101249318	EntrezGene	DEPENDENT	-	-	-
Solyc11g007480.1	Solyc11g007480.1.1	Solyc11g007480.1.1.1	101251348	EntrezGene	DEPENDENT	-	-	-
Solyc11g007510.2	Solyc11g007510.2.1	Solyc11g007510.2.1	101251943	EntrezGene	DEPENDENT	-	-	-
Solyc11g007530.2	Solyc11g007530.2.1	Solyc11g007530.2.1	101252244	EntrezGene	DEPENDENT	-	-	-
Solyc11g007540.2	Solyc11g007540.2.1	Solyc11g007540.2.1	101250470	EntrezGene	DEPENDENT	-	-	-
Solyc11g007550.1	Solyc11g007550.1.1	Solyc11g007550.1.1.1	101252545	EntrezGene	DEPENDENT	-	-	-
Solyc11g007560.2	Solyc11g007560.2.1	Solyc11g007560.2.1	104644459	EntrezGene	DEPENDENT	-	-	-
Solyc11g007570.2	Solyc11g007570.2.1	Solyc11g007570.2.1	101250765	EntrezGene	DEPENDENT	-	-	-
Solyc11g007590.2	Solyc11g007590.2.1	Solyc11g007590.2.1	101253339	EntrezGene	DEPENDENT	-	-	-
Solyc11g007600.2	Solyc11g007600.2.1	Solyc11g007600.2.1	101253644	EntrezGene	DEPENDENT	-	-	-
Solyc11g007610.2	Solyc11g007610.2.1	Solyc11g007610.2.1	101253955	EntrezGene	DEPENDENT	-	-	-
Solyc11g007620.1	Solyc11g007620.1.1	Solyc11g007620.1.1.1	104644463	EntrezGene	DEPENDENT	-	-	-
Solyc11g007660.1	Solyc11g007660.1.1	Solyc11g007660.1.1.1	101254856	EntrezGene	DEPENDENT	-	-	-
Solyc11g007680.2	Solyc11g007680.2.1	Solyc11g007680.2.1	101255849	EntrezGene	DEPENDENT	-	-	-
Solyc11g007710.2	Solyc11g007710.2.1	Solyc11g007710.2.1	101256734	EntrezGene	DEPENDENT	-	-	-
Solyc11g007720.2	Solyc11g007720.2.1	Solyc11g007720.2.1	101257033	EntrezGene	DEPENDENT	-	-	-
Solyc11g007730.2	Solyc11g007730.2.1	Solyc11g007730.2.1	101257326	EntrezGene	DEPENDENT	-	-	-
Solyc11g007740.2	Solyc11g007740.2.1	Solyc11g007740.2.1	101257624	EntrezGene	DEPENDENT	-	-	-
Solyc11g007770.2	Solyc11g007770.2.1	Solyc11g007770.2.1	101257919	EntrezGene	DEPENDENT	-	-	-
Solyc11g007780.2	Solyc11g007780.2.1	Solyc11g007780.2.1	101258215	EntrezGene	DEPENDENT	-	-	-
Solyc11g007810.2	Solyc11g007810.2.1	Solyc11g007810.2.1	101258513	EntrezGene	DEPENDENT	-	-	-
Solyc11g007830.2	Solyc11g007830.2.1	Solyc11g007830.2.1	543778	EntrezGene	DEPENDENT	-	-	-
Solyc11g007850.2	Solyc11g007850.2.1	Solyc11g007850.2.1	101259105	EntrezGene	DEPENDENT	-	-	-
Solyc11g007870.1	Solyc11g007870.1.1	Solyc11g007870.1.1.1	101259393	EntrezGene	DEPENDENT	-	-	-
Solyc11g007880.1	Solyc11g007880.1.1	Solyc11g007880.1.1.1	543615	EntrezGene	DEPENDENT	-	-	-
Solyc11g007910.2	Solyc11g007910.2.1	Solyc11g007910.2.1	101260292	EntrezGene	DEPENDENT	-	-	-
Solyc11g007940.2	Solyc11g007940.2.1	Solyc11g007940.2.1	101260890	EntrezGene	DEPENDENT	-	-	-
Solyc11g007960.2	Solyc11g007960.2.1	Solyc11g007960.2.1	101260594	EntrezGene	DEPENDENT	-	-	-
Solyc11g007970.2	Solyc11g007970.2.1	Solyc11g007970.2.1	101253743	EntrezGene	DEPENDENT	-	-	-
Solyc11g007980.2	Solyc11g007980.2.1	Solyc11g007980.2.1	101261478	EntrezGene	DEPENDENT	-	-	-
Solyc11g007990.2	Solyc11g007990.2.1	Solyc11g007990.2.1	543805	EntrezGene	DEPENDENT	-	-	-
Solyc11g008070.1	Solyc11g008070.1.1	Solyc11g008070.1.1.1	101263661	EntrezGene	DEPENDENT	-	-	-
Solyc11g008090.2	Solyc11g008090.2.1	Solyc11g008090.2.1	101264280	EntrezGene	DEPENDENT	-	-	-
Solyc11g008200.1	Solyc11g008200.1.1	Solyc11g008200.1.1.1	101265191	EntrezGene	DEPENDENT	-	-	-
Solyc11g008250.2	Solyc11g008250.2.1	Solyc11g008250.2.1	101265790	EntrezGene	DEPENDENT	-	-	-
Solyc11g008260.2	Solyc11g008260.2.1	Solyc11g008260.2.1	101266086	EntrezGene	DEPENDENT	-	-	-
Solyc11g008290.1	Solyc11g008290.1.1	Solyc11g008290.1.1.1	101266891	EntrezGene	DEPENDENT	-	-	-
Solyc11g008350.2	Solyc11g008350.2.1	Solyc11g008350.2.1	101268735	EntrezGene	DEPENDENT	-	-	-
Solyc11g008390.2	Solyc11g008390.2.1	Solyc11g008390.2.1	101244336	EntrezGene	DEPENDENT	-	-	-
Solyc11g008400.2	Solyc11g008400.2.1	Solyc11g008400.2.1	101256150	EntrezGene	DEPENDENT	-	-	-
Solyc11g008430.2	Solyc11g008430.2.1	Solyc11g008430.2.1	101245117	EntrezGene	DEPENDENT	-	-	-
Solyc11g008480.2	Solyc11g008480.2.1	Solyc11g008480.2.1	101246302	EntrezGene	DEPENDENT	-	-	-
Solyc11g008590.2	Solyc11g008590.2.1	Solyc11g008590.2.1	101249134	EntrezGene	DEPENDENT	-	-	-
Solyc11g008620.2	Solyc11g008620.2.1	Solyc11g008620.2.1	101249417	EntrezGene	DEPENDENT	-	-	-
Solyc11g008630.2	Solyc11g008630.2.1	Solyc11g008630.2.1	101249696	EntrezGene	DEPENDENT	-	-	-
Solyc11g008670.2	Solyc11g008670.2.1	Solyc11g008670.2.1	101250265	EntrezGene	DEPENDENT	-	-	-
Solyc11g008680.2	Solyc11g008680.2.1	Solyc11g008680.2.1	101250561	EntrezGene	DEPENDENT	-	-	-
Solyc11g008700.2	Solyc11g008700.2.1	Solyc11g008700.2.1	101251141	EntrezGene	DEPENDENT	-	-	-
Solyc11g008730.2	Solyc11g008730.2.1	Solyc11g008730.2.1	101252038	EntrezGene	DEPENDENT	-	-	-
Solyc11g008740.2	Solyc11g008740.2.1	Solyc11g008740.2.1	101252346	EntrezGene	DEPENDENT	-	-	-
Solyc11g008770.2	Solyc11g008770.2.1	Solyc11g008770.2.1	101252646	EntrezGene	DEPENDENT	-	-	-
Solyc11g008830.2	Solyc11g008830.2.1	Solyc11g008830.2.1	101258218	EntrezGene	DEPENDENT	-	-	-
Solyc11g008870.2	Solyc11g008870.2.1	Solyc11g008870.2.1	101255258	EntrezGene	DEPENDENT	-	-	-
Solyc11g008880.2	Solyc11g008880.2.1	Solyc11g008880.2.1	101256148	EntrezGene	DEPENDENT	-	-	-
Solyc11g008900.2	Solyc11g008900.2.1	Solyc11g008900.2.1	101255551	EntrezGene	DEPENDENT	-	-	-
Solyc11g008910.2	Solyc11g008910.2.1	Solyc11g008910.2.1	101256442	EntrezGene	DEPENDENT	-	-	-
Solyc11g008940.1	Solyc11g008940.1.1	Solyc11g008940.1.1.1	101258814	EntrezGene	DEPENDENT	-	-	-
Solyc11g008960.2	Solyc11g008960.2.1	Solyc11g008960.2.1	101256935	EntrezGene	DEPENDENT	-	-	-
Solyc11g008970.1	Solyc11g008970.1.1	Solyc11g008970.1.1.1	101259109	EntrezGene	DEPENDENT	-	-	-
Solyc11g008980.1	Solyc11g008980.1.1	Solyc11g008980.1.1.1	101257523	EntrezGene	DEPENDENT	-	-	-
Solyc11g008990.2	Solyc11g008990.2.1	Solyc11g008990.2.1	101257824	EntrezGene	DEPENDENT	-	-	-
Solyc11g009020.2	Solyc11g009020.2.1	Solyc11g009020.2.1	101258426	EntrezGene	DEPENDENT	-	-	-
Solyc11g009030.1	Solyc11g009030.1.1	Solyc11g009030.1.1.1	101258716	EntrezGene	DEPENDENT	-	-	-
Solyc11g009070.2	Solyc11g009070.2.1	Solyc11g009070.2.1	101259600	EntrezGene	DEPENDENT	-	-	-
Solyc11g009080.2	Solyc11g009080.2.1	Solyc11g009080.2.1	544152	EntrezGene	DEPENDENT	-	-	-
Solyc11g009090.2	Solyc11g009090.2.1	Solyc11g009090.2.1	101260498	EntrezGene	DEPENDENT	-	-	-
Solyc11g009100.2	Solyc11g009100.2.1	Solyc11g009100.2.1	101259396	EntrezGene	DEPENDENT	-	-	-
Solyc11g010100.2	Solyc11g010100.2.1	Solyc11g010100.2.1	101260785	EntrezGene	DEPENDENT	-	-	-
Solyc11g010120.2	Solyc11g010120.2.1	Solyc11g010120.2.1	101260194	EntrezGene	DEPENDENT	-	-	-
Solyc11g010170.2	Solyc11g010170.2.1	Solyc11g010170.2.1	101261383	EntrezGene	DEPENDENT	-	-	-
Solyc11g010190.1	Solyc11g010190.1.1	Solyc11g010190.1.1.1	101261982	EntrezGene	DEPENDENT	-	-	-
Solyc11g010220.2	Solyc11g010220.2.1	Solyc11g010220.2.1	101260295	EntrezGene	DEPENDENT	-	-	-
Solyc11g010250.1	Solyc11g010250.1.1	Solyc11g010250.1.1.1	101262884	EntrezGene	DEPENDENT	-	-	-
Solyc11g010270.2	Solyc11g010270.2.1	Solyc11g010270.2.1	101263368	EntrezGene	DEPENDENT	-	-	-
Solyc11g010290.2	Solyc11g010290.2.1	Solyc11g010290.2.1	101263662	EntrezGene	DEPENDENT	-	-	-
Solyc11g010300.2	Solyc11g010300.2.1	Solyc11g010300.2.1	101263963	EntrezGene	DEPENDENT	-	-	-
Solyc11g010310.2	Solyc11g010310.2.1	Solyc11g010310.2.1	101260893	EntrezGene	DEPENDENT	-	-	-
Solyc11g010320.1	Solyc11g010320.1.1	Solyc11g010320.1.1.1	101261189	EntrezGene	DEPENDENT	-	-	-
Solyc11g010340.2	Solyc11g010340.2.1	Solyc11g010340.2.1	101264779	EntrezGene	DEPENDENT	-	-	-
Solyc11g010370.1	Solyc11g010370.1.1	Solyc11g010370.1.1.1	101265698	EntrezGene	DEPENDENT	-	-	-
Solyc11g010380.2	Solyc11g010380.2.1	Solyc11g010380.2.1	101265986	EntrezGene	DEPENDENT	-	-	-
Solyc11g010390.1	Solyc11g010390.1.1	Solyc11g010390.1.1.1	104644538	EntrezGene	DEPENDENT	-	-	-
Solyc11g010450.2	Solyc11g010450.2.1	Solyc11g010450.2.1	101268243	EntrezGene	DEPENDENT	-	-	-
Solyc11g010470.2	Solyc11g010470.2.1	Solyc11g010470.2.1	101243846	EntrezGene	DEPENDENT	-	-	-
Solyc11g010480.2	Solyc11g010480.2.1	Solyc11g010480.2.1	101268824	EntrezGene	DEPENDENT	-	-	-
Solyc11g010500.1	Solyc11g010500.1.1	Solyc11g010500.1.1.1	101244142	EntrezGene	DEPENDENT	-	-	-
Solyc11g010510.2	Solyc11g010510.2.1	Solyc11g010510.2.1	101244439	EntrezGene	DEPENDENT	-	-	-
Solyc11g010520.1	Solyc11g010520.1.1	Solyc11g010520.1.1	101244731	EntrezGene	DEPENDENT	-	-	-
Solyc11g010530.2	Solyc11g010530.2.1	Solyc11g010530.2.1	104644472	EntrezGene	DEPENDENT	-	-	-
Solyc11g010550.2	Solyc11g010550.2.1	Solyc11g010550.2.1	101245312	EntrezGene	DEPENDENT	-	-	-
